node,edge,role
40335,91314,3
6225,91315,2
14012,91315,3
7777,91316,2
35315,91316,3
10739,91317,0
8049,91317,1
5927,91318,2
1055,91318,3
2163,91319,2
31153,91319,3
15155,91320,0
40297,91320,1
612,91321,2
28102,91321,3
5177,91322,2
382,91322,3
6747,91323,0
28947,91323,1
40317,91324,0
1215,91324,1
2418,91325,2
987,91325,3
9972,91326,0
40336,91326,1
13589,91327,0
17099,91327,1
12417,91328,2
40337,91328,3
40338,91329,0
205,91329,1
39688,91330,2
10330,91330,3
612,91331,2
28102,91331,3
275,91332,2
35855,91332,3
2275,91333,2
337,91333,3
2790,91334,2
19724,91334,3
616,91335,2
617,91335,3
2397,91336,2
2478,91336,3
39541,91337,0
3778,91337,1
275,91338,0
35855,91338,1
40339,91339,0
377,91339,1
2163,91340,2
40340,91340,3
570,91341,2
40341,91341,3
612,91342,2
28102,91342,3
40342,91343,2
5933,91343,3
5927,91344,2
1807,91344,3
40343,91345,0
40344,91345,1
1710,91346,2
40345,91346,3
5740,91347,2
24610,91347,3
7516,91348,2
39270,91348,3
2867,91349,2
18921,91349,3
612,91350,2
28102,91350,3
2397,91351,2
5805,91351,3
1008,91352,2
5619,91352,3
40270,91353,2
40292,91353,3
8231,91354,2
40346,91354,3
14309,91355,2
40347,91355,3
8233,91356,2
40346,91356,3
8234,91357,2
40346,91357,3
612,91358,2
28102,91358,3
3643,91359,0
7793,91359,1
5177,91360,2
1773,91360,3
5731,91361,2
5737,91361,3
16770,91362,2
40348,91362,3
39959,91363,0
344,91363,1
35896,91363,1
2418,91364,2
1407,91364,3
23129,91365,2
30855,91365,3
3902,91366,0
38609,91366,1
805,91367,2
27593,91367,3
40342,91368,2
2736,91368,3
5927,91369,2
11394,91369,3
40349,91370,0
100,91370,1
39683,91371,0
39684,91371,1
612,91372,2
25222,91372,3
5731,91373,2
6819,91373,3
23129,91374,2
4083,91374,3
616,91375,2
338,91375,3
2418,91376,2
7056,91376,3
2275,91377,2
337,91377,3
40350,91378,2
60,91378,3
509,91379,2
40351,91379,3
25,91380,0
1590,91380,1
38625,91380,1
24653,91380,1
31104,91381,0
4301,91381,1
21899,91382,2
28821,91382,3
29516,91383,2
7453,91383,3
1342,91384,2
36630,91384,3
40352,91385,0
7328,91385,1
8592,91386,0
377,91386,1
16508,91387,2
9745,91387,3
509,91388,2
594,91388,3
612,91389,2
25222,91389,3
5529,91390,0
31956,91390,1
2275,91391,2
337,91391,3
5927,91392,2
12857,91392,3
3173,91393,2
6210,91393,3
425,91394,0
40353,91394,1
40269,91394,1
2163,91395,2
21500,91395,3
19904,91396,0
37787,91396,1
19642,91396,1
40021,91396,1
3554,91396,1
14708,91396,1
40354,91397,0
33597,91397,1
18179,91397,1
1384,91398,2
40355,91398,3
5529,91399,2
31956,91399,3
40356,91400,2
40357,91400,3
2710,91401,2
3994,91401,3
31658,91402,2
40358,91402,3
34326,91403,0
1431,91403,1
31680,91403,1
40359,91404,0
27672,91404,1
14196,91404,1
23129,91405,2
40360,91405,3
29601,91406,0
100,91406,1
40361,91407,0
1262,91407,1
17563,91408,0
30121,91408,1
1384,91409,2
18744,91409,3
6225,91410,2
15810,91410,3
2163,91411,2
31902,91411,3
5154,91412,2
24969,91412,3
40362,91413,0
10579,91413,1
2790,91414,2
39825,91414,3
805,91415,2
40363,91415,3
2867,91416,2
1478,91416,3
2397,91417,2
2184,91417,3
40364,91418,0
377,91418,1
14332,91418,1
40317,91419,0
1215,91419,1
40365,91420,0
205,91420,1
27405,91421,2
40366,91421,3
40367,91422,0
377,91422,1
14332,91422,1
1710,91423,2
40368,91423,3
3902,91424,2
9447,91424,3
119,91425,2
27324,91425,3
5177,91426,2
2399,91426,3
40369,91427,2
60,91427,3
1384,91428,2
18744,91428,3
805,91429,2
7571,91429,3
2418,91430,2
6210,91430,3
40370,91431,0
583,91431,1
2397,91432,2
18921,91432,3
5154,91433,2
20720,91433,3
40371,91434,0
10632,91434,1
40372,91435,0
8223,91435,1
1384,91436,2
40373,91436,3
5154,91437,2
20855,91437,3
40374,91438,0
6922,91438,1
3881,91438,1
6923,91438,1
23129,91439,2
40375,91439,3
3167,91440,0
40376,91440,1
119,91441,2
40377,91441,3
1393,91442,2
339,91442,3
40378,91443,0
472,91443,1
10284,91444,0
39087,91444,1
1488,91444,1
2275,91445,2
337,91445,3
4409,91446,2
40379,91446,3
40380,91447,0
11813,91447,1
15826,91447,1
31820,91447,1
5154,91448,2
5963,91448,3
26720,91449,2
31871,91449,3
119,91450,2
40381,91450,3
9725,91451,2
12650,91451,3
40382,91452,2
18179,91452,3
3643,91453,0
337,91453,1
23129,91454,2
30855,91454,3
40383,91455,0
33,91455,1
34,91455,1
3590,91455,1
2352,91455,1
105,91456,2
40384,91456,3
119,91457,2
32100,91457,3
2867,91458,2
29051,91458,3
5177,91459,2
14358,91459,3
25,91460,0
1590,91460,1
38625,91460,1
24653,91460,1
616,91461,2
1741,91461,3
5183,91462,2
7428,91462,3
4378,91463,2
34025,91463,3
3726,91464,0
15844,91464,1
6770,91465,2
32485,91465,3
1197,91466,0
40295,91466,1
7284,91467,2
11087,91467,3
2867,91468,2
1478,91468,3
5183,91469,2
7428,91469,3
12793,91470,0
1262,91470,1
119,91471,2
40385,91471,3
275,91472,2
23782,91472,3
26550,91473,2
26551,91473,3
6225,91474,2
2316,91474,3
612,91475,2
40386,91475,3
2275,91476,2
337,91476,3
5927,91477,2
39450,91477,3
5177,91478,2
40387,91478,3
3354,91479,2
1685,91479,3
31658,91480,2
25667,91480,3
26550,91481,2
40388,91481,3
119,91482,2
40343,91482,3
16770,91483,2
40389,91483,3
9126,91484,2
40390,91484,3
40262,91485,0
1262,91485,1
15470,91485,1
325,91486,0
16923,91486,1
4409,91487,2
40391,91487,3
18486,91488,0
40392,91488,1
5402,91489,2
40393,91489,3
775,91490,2
9397,91490,3
5154,91491,2
5963,91491,3
26550,91492,2
26551,91492,3
7284,91493,2
12226,91493,3
2867,91494,2
4584,91494,3
40394,91495,0
1262,91495,1
15470,91495,1
16132,91496,2
10158,91496,3
6225,91497,2
2316,91497,3
26720,91498,2
14768,91498,3
1384,91499,2
40395,91499,3
1001,91500,2
23948,91500,3
16132,91501,2
12232,91501,3
11169,91502,0
35865,91502,1
40396,91503,0
1262,91503,1
40397,91504,0
7079,91504,1
3902,91505,0
9447,91505,1
23129,91506,2
40398,91506,3
21899,91507,2
7739,91507,3
31956,91508,0
5529,91508,1
16132,91509,2
12250,91509,3
7284,91510,2
14613,91510,3
5154,91511,2
20720,91511,3
1026,91512,2
13812,91512,3
2867,91513,2
1731,91513,3
1262,91514,0
9229,91514,1
1488,91515,0
39087,91515,1
10284,91515,1
40399,91516,0
2014,91516,1
3349,91517,2
7218,91517,3
2275,91518,2
337,91518,3
6225,91519,2
2316,91519,3
36280,91520,0
40400,91520,1
40401,91521,0
7079,91521,1
7098,91522,2
39840,91522,3
8707,91523,2
40402,91523,3
3173,91524,2
9204,91524,3
8075,91525,0
40215,91525,1
8640,91525,1
8386,91525,1
8641,91525,1
40216,91525,1
8642,91525,1
4234,91525,1
8109,91525,1
8643,91525,1
5529,91526,0
40403,91526,1
40,91526,1
7284,91527,2
2288,91527,3
40404,91528,0
1262,91528,1
16043,91528,1
16044,91528,1
16045,91528,1
23129,91529,2
40405,91529,3
35855,91530,0
275,91530,1
2397,91531,2
10354,91531,3
930,91532,2
40406,91532,3
31658,91533,2
603,91533,3
4409,91534,2
40407,91534,3
612,91535,2
25222,91535,3
23129,91536,2
6562,91536,3
40408,91537,0
1262,91537,1
15470,91537,1
2275,91538,2
337,91538,3
17390,91539,0
30628,91539,1
4409,91540,2
40409,91540,3
28947,91541,0
6747,91541,1
612,91542,2
25222,91542,3
5927,91543,2
14012,91543,3
40410,91544,0
100,91544,1
40411,91544,1
20119,91545,0
38022,91545,1
12908,91546,2
3010,91546,3
7952,91547,2
40197,91547,3
612,91548,2
25222,91548,3
1197,91549,2
40412,91549,3
7284,91550,2
40413,91550,3
5402,91551,2
9026,91551,3
40414,91552,0
377,91552,1
9725,91553,0
21618,91553,1
40415,91554,0
2191,91554,1
33990,91554,1
889,91555,2
40416,91555,3
5740,91556,2
15783,91556,3
490,91557,2
13388,91557,3
3778,91558,2
40417,91558,3
490,91559,2
40418,91559,3
3778,91560,2
40419,91560,3
2275,91561,2
337,91561,3
616,91562,2
617,91562,3
25788,91563,2
40420,91563,3
5402,91564,2
36400,91564,3
10284,91565,0
39087,91565,1
1488,91565,1
3778,91566,2
6291,91566,3
612,91567,2
1129,91567,3
805,91568,2
3347,91568,3
16132,91569,2
23913,91569,3
7284,91570,2
3409,91570,3
23129,91571,2
30855,91571,3
4409,91572,2
1201,91572,3
14370,91573,0
377,91573,1
344,91574,0
39959,91574,1
35896,91574,1
40421,91575,0
205,91575,1
2867,91576,2
40422,91576,3
2196,91577,2
40423,91577,3
40424,91578,0
377,91578,1
3881,91578,1
23129,91579,2
40425,91579,3
930,91580,2
40426,91580,3
9725,91581,2
10199,91581,3
7516,91582,2
40427,91582,3
201,91583,2
18757,91583,3
5402,91584,2
40428,91584,3
15002,91585,0
377,91585,1
40429,91586,0
1952,91586,1
40430,91586,1
4309,91586,1
3778,91587,2
40431,91587,3
5740,91588,2
1522,91588,3
40432,91589,0
4301,91589,1
5528,91590,0
34945,91590,1
5529,91590,1
2118,91591,0
5098,91591,1
3778,91592,2
40433,91592,3
15964,91593,0
40434,91593,1
40435,91593,1
930,91594,2
40436,91594,3
3778,91595,2
40437,91595,3
18980,91596,0
2372,91596,1
5154,91597,2
5963,91597,3
8707,91598,2
9844,91598,3
8233,91599,2
39014,91599,3
40438,91600,0
205,91600,1
8231,91601,2
39014,91601,3
8234,91602,2
39014,91602,3
40439,91603,0
7079,91603,1
40440,91603,1
40441,91604,0
583,91604,1
38519,91605,0
3778,91605,1
3778,91606,2
40442,91606,3
40414,91607,0
377,91607,1
2275,91608,2
337,91608,3
3778,91609,2
40443,91609,3
1384,91610,2
18744,91610,3
12031,91611,2
29528,91611,3
3778,91612,2
40444,91612,3
10286,91613,0
539,91613,1
545,91613,1
15682,91613,1
2919,91613,1
39808,91613,1
40445,91613,1
20875,91614,0
39802,91614,1
39803,91614,1
1026,91615,2
13812,91615,3
5177,91616,2
40446,91616,3
40447,91617,0
100,91617,1
27405,91618,2
30563,91618,3
3778,91619,2
40448,91619,3
5154,91620,2
29006,91620,3
40270,91621,2
40449,91621,3
1488,91622,0
39087,91622,1
10284,91622,1
3778,91623,2
6196,91623,3
612,91624,2
25222,91624,3
40349,91625,0
100,91625,1
2867,91626,2
39149,91626,3
3084,91627,2
40450,91627,3
40451,91628,0
855,91628,1
25935,91629,0
4301,91629,1
40452,91630,0
48,91630,1
616,91631,2
617,91631,3
930,91632,2
40453,91632,3
2118,91633,2
37015,91633,3
8724,91634,2
33455,91634,3
5731,91635,2
6819,91635,3
5740,91636,2
40454,91636,3
2867,91637,2
40455,91637,3
1710,91638,2
40456,91638,3
509,91639,2
23896,91639,3
16626,91640,0
377,91640,1
34085,91640,1
14332,91640,1
11760,91641,2
40457,91641,3
1841,91642,0
40458,91642,1
40288,91642,1
2275,91643,2
337,91643,3
612,91644,2
25222,91644,3
2397,91645,2
1263,91645,3
40459,91646,0
1262,91646,1
9725,91647,2
40460,91647,3
3173,91648,2
3810,91648,3
12211,91649,2
22623,91649,3
509,91650,2
3936,91650,3
17175,91651,0
245,91651,1
28064,91652,2
38018,91652,3
3167,91653,2
3053,91653,3
8724,91654,2
33455,91654,3
5154,91655,2
40461,91655,3
10284,91656,0
39087,91656,1
1488,91656,1
3025,91657,0
38099,91657,1
12211,91658,2
16332,91658,3
2118,91659,2
40462,91659,3
1107,91660,0
40463,91660,1
28064,91661,2
7999,91661,3
1710,91662,2
40464,91662,3
11524,91663,2
40465,91663,3
20289,91664,0
19242,91664,1
509,91665,2
1825,91665,3
2118,91666,2
40462,91666,3
2275,91667,2
337,91667,3
12211,91668,2
16332,91668,3
5154,91669,2
40461,91669,3
20875,91670,0
39802,91670,1
39803,91670,1
40466,91671,0
352,91671,1
20621,91671,1
10370,91671,1
8029,91671,1
351,91671,1
40437,91672,0
3778,91672,1
930,91673,2
472,91673,3
40467,91674,0
4301,91674,1
40468,91674,1
3778,91675,0
39541,91675,1
23129,91676,2
40469,91676,3
16132,91677,2
39874,91677,3
2397,91678,2
971,91678,3
5177,91679,2
2852,91679,3
930,91680,2
40470,91680,3
40471,91681,0
205,91681,1
39959,91682,0
344,91682,1
35896,91682,1
16132,91683,2
7953,91683,3
23129,91684,2
11181,91684,3
3778,91685,0
38519,91685,1
40472,91686,2
60,91686,3
3173,91687,2
3810,91687,3
18713,91688,0
40473,91688,1
3167,91689,2
39825,91689,3
23129,91690,2
40474,91690,3
5177,91691,2
18191,91691,3
21899,91692,2
35070,91692,3
2275,91693,2
337,91693,3
3173,91694,2
3810,91694,3
40475,91695,0
40476,91695,1
40477,91695,1
15155,91696,0
12872,91696,1
40478,91696,1
40479,91697,2
4406,91697,3
509,91698,2
40480,91698,3
3167,91699,2
4395,91699,3
930,91700,2
40481,91700,3
3079,91701,2
34196,91701,3
8223,91702,0
40482,91702,1
11760,91703,2
40483,91703,3
12375,91704,0
12749,91704,1
1710,91705,2
40464,91705,3
4507,91706,2
40484,91706,3
40485,91707,0
955,91707,1
3266,91707,1
10536,91708,2
39795,91708,3
8724,91709,0
33455,91709,1
39752,91710,0
377,91710,1
25202,91711,2
40486,91711,3
1710,91712,2
40464,91712,3
18980,91713,2
2372,91713,3
509,91714,2
40351,91714,3
40487,91715,0
1262,91715,1
8075,91716,2
3415,91716,3
954,91717,0
40488,91717,1
11760,91718,2
2542,91718,3
28064,91719,2
7951,91719,3
26720,91720,2
17849,91720,3
5154,91721,2
40489,91721,3
40490,91722,2
40491,91722,3
40492,91723,0
100,91723,1
40493,91724,0
21835,91724,1
40162,91724,1
40494,91725,0
38111,91725,1
3902,91725,1
14965,91726,0
5883,91726,1
40495,91727,2
13914,91727,3
1384,91728,2
18744,91728,3
8075,91729,2
3415,91729,3
616,91730,0
179,91730,1
37012,91730,1
617,91730,1
1276,91730,1
37013,91730,1
37014,91730,1
37015,91730,1
5272,91730,1
2766,91730,1
5154,91731,2
40496,91731,3
3167,91732,2
3604,91732,3
23129,91733,2
21656,91733,3
2397,91734,2
2402,91734,3
40497,91735,0
7079,91735,1
5154,91736,2
40496,91736,3
40498,91737,0
100,91737,1
2397,91738,2
40499,91738,3
8724,91739,2
33455,91739,3
2397,91740,2
5024,91740,3
40500,91741,0
7328,91741,1
40501,91742,0
48,91742,1
7777,91743,2
40502,91743,3
5154,91744,2
40496,91744,3
3902,91745,2
40503,91745,3
7998,91746,2
7999,91746,3
12559,91747,0
377,91747,1
23129,91748,2
22732,91748,3
7998,91749,2
1544,91749,3
509,91750,2
40504,91750,3
3167,91751,2
21030,91751,3
36162,91752,0
2867,91752,1
2275,91753,2
337,91753,3
40478,91754,0
15155,91754,1
12872,91754,1
40505,91755,0
855,91755,1
36395,91755,1
33181,91756,0
39526,91756,1
3902,91756,1
2397,91757,2
12698,91757,3
7998,91758,2
28335,91758,3
9725,91759,2
21977,91759,3
23129,91760,2
22732,91760,3
16845,91761,0
16890,91761,1
40506,91762,0
40507,91762,1
1657,91762,1
3173,91763,2
1152,91763,3
20875,91764,0
40112,91764,1
23129,91765,2
23136,91765,3
3167,91766,2
4406,91766,3
12375,91767,2
12749,91767,3
40508,91768,0
12514,91768,1
3980,91768,1
8724,91769,0
33455,91769,1
7998,91770,2
245,91770,3
40495,91771,2
10722,91771,3
40509,91772,0
1981,91772,1
23129,91773,2
795,91773,3
509,91774,2
40510,91774,3
2118,91775,2
15523,91775,3
1488,91776,0
39087,91776,1
10284,91776,1
9,91777,2
399,91777,3
40511,91778,0
9447,91778,1
3902,91778,1
7602,91779,0
3778,91779,1
40512,91780,0
377,91780,1
2475,91781,2
1194,91781,3
3167,91782,2
31700,91782,3
28064,91783,2
29248,91783,3
16132,91784,2
16159,91784,3
40513,91785,0
1262,91785,1
15470,91785,1
2275,91786,2
337,91786,3
15155,91787,2
7951,91787,3
210,91788,2
36882,91788,3
5177,91789,2
34187,91789,3
40514,91790,0
1981,91790,1
1183,91791,2
2906,91791,3
40515,91792,0
100,91792,1
39553,91793,0
39552,91793,1
344,91793,1
528,91793,1
35865,91794,0
11169,91794,1
3394,91795,2
40516,91795,3
16132,91796,2
10158,91796,3
23129,91797,2
40517,91797,3
16132,91798,2
40518,91798,3
23129,91799,2
40517,91799,3
2118,91800,2
40519,91800,3
7998,91801,2
36823,91801,3
3167,91802,2
5817,91802,3
3758,91803,0
4812,91803,1
557,91804,2
40520,91804,3
8724,91805,2
33455,91805,3
2196,91806,2
40521,91806,3
2275,91807,2
337,91807,3
8075,91808,2
3415,91808,3
8049,91809,0
10739,91809,1
4294,91810,2
40522,91810,3
13801,91811,2
40523,91811,3
10284,91812,0
39087,91812,1
1488,91812,1
616,91813,2
613,91813,3
28064,91814,2
33993,91814,3
3167,91815,2
3487,91815,3
11760,91816,2
2542,91816,3
5177,91817,2
9872,91817,3
3173,91818,2
40524,91818,3
23129,91819,2
40525,91819,3
9725,91820,2
40526,91820,3
8075,91821,2
3415,91821,3
11760,91822,2
21515,91822,3
5177,91823,2
11689,91823,3
954,91824,2
26145,91824,3
19570,91825,2
21118,91825,3
40527,91826,0
1262,91826,1
31270,91826,1
25202,91827,2
40528,91827,3
9126,91828,2
6574,91828,3
3735,91829,2
40529,91829,3
40530,91830,0
30179,91830,1
3079,91831,2
40531,91831,3
40509,91832,0
1981,91832,1
2275,91833,2
337,91833,3
13801,91834,2
18068,91834,3
40532,91835,0
162,91835,1
36396,91835,1
36397,91835,1
15359,91836,2
28042,91836,3
616,91837,2
36347,91837,3
18980,91838,0
2372,91838,1
40495,91839,2
3404,91839,3
12031,91840,2
1544,91840,3
40533,91841,0
1981,91841,1
3173,91842,2
20283,91842,3
100,91843,2
1274,91843,3
3394,91844,2
40534,91844,3
4409,91845,2
1811,91845,3
40535,91846,0
40536,91846,1
583,91846,1
23129,91847,2
40537,91847,3
16132,91848,2
14273,91848,3
3778,91849,2
6070,91849,3
3778,91850,2
40538,91850,3
40539,91851,0
205,91851,1
8348,91852,2
40540,91852,3
3735,91853,2
40541,91853,3
5662,91854,0
5666,91854,1
2275,91855,2
337,91855,3
8724,91856,0
33455,91856,1
4409,91857,2
10543,91857,3
19570,91858,2
19826,91858,3
12211,91859,2
22579,91859,3
10146,91860,2
7863,91860,3
40542,91861,0
12514,91861,1
3980,91861,1
19570,91862,2
34293,91862,3
8348,91863,2
29914,91863,3
3167,91864,2
13914,91864,3
15359,91865,2
40543,91865,3
2397,91866,2
4920,91866,3
12211,91867,2
21015,91867,3
16132,91868,2
11939,91868,3
3726,91869,0
15844,91869,1
40544,91870,0
7079,91870,1
221,91871,2
2577,91871,3
3394,91872,2
40545,91872,3
1488,91873,0
39087,91873,1
10284,91873,1
215,91874,2
184,91874,3
175,91875,2
176,91875,3
180,91876,2
2577,91876,3
11977,91877,2
2577,91877,3
218,91878,2
176,91878,3
221,91879,2
2577,91879,3
214,91880,2
184,91880,3
222,91881,2
2577,91881,3
175,91882,2
176,91882,3
3025,91883,2
40546,91883,3
218,91884,2
176,91884,3
7183,91885,2
19092,91885,3
214,91886,2
184,91886,3
180,91887,2
2577,91887,3
213,91888,2
2577,91888,3
191,91889,2
197,91889,3
215,91890,2
184,91890,3
183,91891,2
184,91891,3
11975,91892,2
2577,91892,3
188,91893,2
189,91893,3
3470,91894,0
5540,91894,1
5728,91894,1
5105,91894,1
5543,91894,1
8953,91894,1
5730,91894,1
5545,91894,1
5546,91894,1
183,91895,2
184,91895,3
190,91896,2
187,91896,3
196,91897,2
184,91897,3
190,91898,2
187,91898,3
192,91899,2
2577,91899,3
182,91900,2
176,91900,3
175,91901,2
492,91901,3
14297,91902,2
40547,91902,3
11975,91903,2
2577,91903,3
186,91904,2
187,91904,3
191,91905,2
197,91905,3
186,91906,2
187,91906,3
192,91907,2
2577,91907,3
213,91908,2
2577,91908,3
3079,91909,2
39654,91909,3
175,91910,2
492,91910,3
196,91911,2
184,91911,3
217,91912,2
2577,91912,3
222,91913,2
2577,91913,3
11977,91914,2
2577,91914,3
217,91915,2
2577,91915,3
182,91916,2
176,91916,3
182,91917,2
2577,91917,3
188,91918,2
189,91918,3
175,91919,2
2577,91919,3
9725,91920,2
40548,91920,3
40549,91921,0
7079,91921,1
175,91922,2
2577,91922,3
40550,91923,0
683,91923,1
182,91924,2
2577,91924,3
6225,91925,2
9232,91925,3
12211,91926,2
24071,91926,3
3167,91927,2
19092,91927,3
8724,91928,2
33455,91928,3
9725,91929,2
40548,91929,3
8348,91930,2
16343,91930,3
616,91931,2
36347,91931,3
40551,91932,2
1892,91932,3
9171,91933,2
14380,91933,3
27011,91934,0
1262,91934,1
16132,91935,2
40552,91935,3
13801,91936,2
40553,91936,3
40554,91937,2
34695,91937,3
12211,91938,2
40555,91938,3
12724,91939,0
24373,91939,1
2704,91939,1
616,91940,2
36347,91940,3
2118,91941,2
40556,91941,3
28064,91942,2
4301,91942,3
8348,91943,2
7283,91943,3
8348,91944,2
29927,91944,3
12031,91945,2
15538,91945,3
40557,91946,0
16845,91946,1
2287,91946,1
40558,91947,0
1196,91947,1
5662,91948,0
5666,91948,1
30958,91949,0
260,91949,1
8075,91950,2
3415,91950,3
3167,91951,2
7380,91951,3
17175,91952,0
245,91952,1
23129,91953,2
40537,91953,3
16132,91954,2
40559,91954,3
2275,91955,2
337,91955,3
27405,91956,2
30408,91956,3
7777,91957,0
35315,91957,1
40560,91957,1
388,91958,2
22095,91958,3
9,91959,2
11124,91959,3
616,91960,2
62,91960,3
8223,91961,0
40561,91961,1
23935,91962,0
5886,91962,1
68,91963,0
40562,91963,1
40563,91963,1
15359,91964,2
40543,91964,3
509,91965,2
40564,91965,3
9,91966,2
7793,91966,3
40565,91967,0
40566,91967,1
100,91967,1
5764,91968,2
40567,91968,3
28427,91969,2
6257,91969,3
7284,91970,2
760,91970,3
14297,91971,2
40555,91971,3
3173,91972,2
2526,91972,3
8724,91973,2
40568,91973,3
3902,91974,2
12434,91974,3
40400,91975,0
36280,91975,1
20875,91976,0
40569,91976,1
39802,91976,1
39803,91976,1
40301,91977,0
7183,91977,1
9071,91977,1
6225,91978,2
40570,91978,3
14708,91979,0
15492,91979,1
37787,91979,1
19642,91979,1
40021,91979,1
3554,91979,1
37807,91980,0
3498,91980,1
2358,91980,1
3735,91981,2
40571,91981,3
7284,91982,2
13249,91982,3
3726,91983,2
40572,91983,3
2397,91984,2
21555,91984,3
4409,91985,2
40573,91985,3
616,91986,2
62,91986,3
9725,91987,2
12650,91987,3
9,91988,2
1544,91988,3
9,91989,2
22923,91989,3
5662,91990,0
5666,91990,1
5927,91991,2
39917,91991,3
9,91992,2
40574,91992,3
40575,91993,0
10876,91993,1
40576,91994,0
7079,91994,1
2275,91995,2
337,91995,3
7284,91996,2
20974,91996,3
12375,91997,2
40577,91997,3
40542,91998,0
3980,91998,1
5247,91999,2
28335,91999,3
2356,92000,2
2370,92000,3
9,92001,2
3101,92001,3
9171,92002,2
40578,92002,3
8707,92003,2
40579,92003,3
490,92004,2
3132,92004,3
14297,92005,2
40580,92005,3
616,92006,2
62,92006,3
19570,92007,2
40581,92007,3
3167,92008,2
628,92008,3
9,92009,2
4969,92009,3
6225,92010,2
40582,92010,3
7183,92011,2
4422,92011,3
201,92012,2
13654,92012,3
9,92013,2
21782,92013,3
7284,92014,2
40583,92014,3
23786,92015,0
17902,92015,1
40544,92016,0
7079,92016,1
13801,92017,2
22299,92017,3
4409,92018,2
10543,92018,3
40584,92019,0
6862,92019,1
4409,92020,2
10543,92020,3
9,92021,2
34686,92021,3
19789,92022,0
1262,92022,1
87,92023,2
3280,92023,3
8223,92024,0
40561,92024,1
7284,92025,2
8476,92025,3
2275,92026,2
337,92026,3
40585,92027,0
100,92027,1
5529,92028,0
28278,92028,1
40359,92029,0
27672,92029,1
2397,92030,2
9562,92030,3
5662,92031,0
5666,92031,1
40586,92032,0
209,92032,1
803,92032,1
37151,92032,1
7284,92033,2
40587,92033,3
616,92034,2
62,92034,3
15182,92035,0
40588,92035,1
40589,92035,1
40590,92035,1
2356,92036,2
365,92036,3
9,92037,2
245,92037,3
40591,92038,0
1262,92038,1
15470,92038,1
12031,92039,2
487,92039,3
10718,92040,2
40592,92040,3
5927,92041,2
3420,92041,3
9,92042,2
39214,92042,3
8724,92043,0
33455,92043,1
40568,92043,1
9725,92044,2
40593,92044,3
40594,92045,0
1262,92045,1
15470,92045,1
616,92046,2
62,92046,3
4254,92047,0
3916,92047,1
334,92047,1
3917,92047,1
14309,92048,2
26266,92048,3
616,92049,2
62,92049,3
33178,92050,0
1262,92050,1
15892,92051,0
40595,92051,1
